Date,Year,Competition,CompetitionSet,Comp.SetDetail,Sport,Discipline,Gender,Class,Phase,Rank,Medal,Team Members,Person/Team,Person,Person First Name,Person Last Name,PersonGender,Team,Nationality,DoB,YoB,Age (days),Age,Country,Country Code,Continent,Result,Sec/Mtr/Pts,Host City,Host Country,Host Continent,# Participants,# Countries,# Continents,World Ranking,Rank Within Country,Is Olympic Discipline
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Welterweight,Women,Seniors,,5,,No,"Eszter Oláh (HUN, 12 Apr 1993)",Eszter Oláh,Eszter,Oláh,Women,Hungary,HUN,12-Apr-93,,26-142,26,Hungary,HUN,Europe,,0,Madrid,Spain,Europe,15,15,1,,1,
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Welterweight,Women,Seniors,,5,,No,"Megan Reid (SCO, 22 Jan 1990)",Megan Reid,Megan,Reid,Women,Scotland,SCO,22-Jan-90,,29-222,29,Great Britain,GBR,Europe,,0,Madrid,Spain,Europe,15,15,1,,1,
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Welterweight,Women,Seniors,,5,,No,Rima Ayadi (FRA),Rima Ayadi,Rima,Ayadi,Women,France,FRA,,,,,France,FRA,Europe,,0,Madrid,Spain,Europe,15,15,1,,1,
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Welterweight,Women,Seniors,,9,,No,"Denitsa Eliseeva (BUL, 05 Jun 1981)",Denitsa Eliseeva,Denitsa,Eliseeva,Women,Bulgaria,BUL,05-Jun-81,,38-088,38,Bulgaria,BUL,Europe,,0,Madrid,Spain,Europe,15,15,1,,1,
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Welterweight,Women,Seniors,,9,,No,"Dana-Maria Borzei (ROU, 10 Feb 1997)",Dana-Maria Borzei,Dana-Maria,Borzei,Women,Romania,ROU,10-Feb-97,,22-203,22,Romania,ROU,Europe,,0,Madrid,Spain,Europe,15,15,1,36,1,
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Welterweight,Women,Seniors,,9,,No,"Maja Saric (CRO, 25 Aug 1987)",Maja Saric,Maja,Saric,Women,Croatia,CRO,25-Aug-87,,32-007,32,Croatia,CRO,Europe,,0,Madrid,Spain,Europe,15,15,1,,1,
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Welterweight,Women,Seniors,,9,,No,"Chelsey Heijnen (NED, 02 May 1999)",Chelsey Heijnen,Chelsey,Heijnen,Women,Netherlands,NED,02-May-99,,20-122,20,Netherlands,NED,Europe,,0,Madrid,Spain,Europe,15,15,1,,1,
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Welterweight,Women,Seniors,,9,,No,Aleksandra Rapaic (SRB),Aleksandra Rapaic,Aleksandra,Rapaic,Women,Serbia,SRB,,,,,Serbia,SRB,Europe,,0,Madrid,Spain,Europe,15,15,1,,1,
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Welterweight,Women,Seniors,,9,,No,"Antanina Aksenava (BLR, 18 Mar 1992)",Antanina Aksenava,Antanina,Aksenava,Women,Belarus,BLR,18-Mar-92,,27-167,27,Belarus,BLR,Europe,,0,Madrid,Spain,Europe,15,15,1,24,1,
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Welterweight,Women,Seniors,,9,,No,Vendula Sedlackova (CZE),Vendula Sedlackova,Vendula,Sedlackova,Women,Czech Republic,CZE,,,,,Czech Republic,CZE,Europe,,0,Madrid,Spain,Europe,15,15,1,,1,
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Lightweight,Women,Seniors,,1,G,No,"Mira Potkonen (FIN, 17 Nov 1980)",Mira Potkonen,Mira,Potkonen,Women,Finland,FIN,17-Nov-80,,38-288,38,Finland,FIN,Europe,,0,Madrid,Spain,Europe,18,18,1,4,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Lightweight,Women,Seniors,,2,S,No,"Maiva Hamadouche (FRA, 04 Nov 1989)",Maiva Hamadouche,Maiva,Hamadouche,Women,France,FRA,04-Nov-89,,29-301,29,France,FRA,Europe,,0,Madrid,Spain,Europe,18,18,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Lightweight,Women,Seniors,,3,B,No,"Amy Broadhurst (IRL, 17 Mar 1997)",Amy Broadhurst,Amy,Broadhurst,Women,Ireland,IRL,17-Mar-97,,22-168,22,Ireland,IRL,Europe,,0,Madrid,Spain,Europe,18,18,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Lightweight,Women,Seniors,,3,B,No,"Sema Caliskan (TUR, 24 Jul 1996)",Sema Caliskan,Sema,Caliskan,Women,Turkey,TUR,24-Jul-96,,23-039,23,Turkey,TUR,Europe,,0,Madrid,Spain,Europe,18,18,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Lightweight,Women,Seniors,,5,,No,"Anastasia Belyakova (RUS, 01 May 1993)",Anastasia Belyakova,Anastasia,Belyakova,Women,Russia,RUS,01-May-93,,26-123,26,Russia,RUS,Europe,,0,Madrid,Spain,Europe,18,18,1,13,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Lightweight,Women,Seniors,,5,,No,"Ala Yarshevich (BLR, 20 Dec 1988)",Ala Yarshevich,Ala,Yarshevich,Women,Belarus,BLR,20-Dec-88,,30-255,30,Belarus,BLR,Europe,,0,Madrid,Spain,Europe,18,18,1,31,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Lightweight,Women,Seniors,,5,,No,"Agnes Alexiusson (SWE, 19 Apr 1996)",Agnes Alexiusson,Agnes,Alexiusson,Women,Sweden,SWE,19-Apr-96,,23-135,23,Sweden,SWE,Europe,,0,Madrid,Spain,Europe,18,18,1,15,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Lightweight,Women,Seniors,,5,,No,"Kinga Szlachcic (POL, 13 Sep 1995)",Kinga Szlachcic,Kinga,Szlachcic,Women,Poland,POL,13-Sep-95,,23-353,23,Poland,POL,Europe,,0,Madrid,Spain,Europe,18,18,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Lightweight,Women,Seniors,,9,,No,"Sandra Brügger (SUI, 06 Mar 1981)",Sandra Brügger,Sandra,Brügger,Women,Switzerland,SUI,06-Mar-81,,38-179,38,Switzerland,SUI,Europe,,0,Madrid,Spain,Europe,18,18,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Lightweight,Women,Seniors,,9,,No,"Cristina Cosma (ROU, 29 Jun 1997)",Cristina Cosma,Cristina,Cosma,Women,Romania,ROU,29-Jun-97,,22-064,22,Romania,ROU,Europe,,0,Madrid,Spain,Europe,18,18,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Lightweight,Women,Seniors,,9,,No,"Ana Starovoitova (LTU, 02 Oct 1993)",Ana Starovoitova,Ana,Starovoitova,Women,Lithuania,LTU,02-Oct-93,,25-334,25,Lithuania,LTU,Europe,,0,Madrid,Spain,Europe,18,18,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Lightweight,Women,Seniors,,9,,No,"Francesca Martusciello (ITA, 06 Dec 1997)",Francesca Martusciello,Francesca,Martusciello,Women,Italy,ITA,06-Dec-97,,21-269,21,Italy,ITA,Europe,,0,Madrid,Spain,Europe,18,18,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Lightweight,Women,Seniors,,9,,No,"Ganna Okhrei (UKR, 28 Nov 1990)",Ganna Okhrei,Ganna,Okhrei,Women,Ukraine,UKR,28-Nov-90,,28-277,28,Ukraine,UKR,Europe,,0,Madrid,Spain,Europe,18,18,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Lightweight,Women,Seniors,,9,,No,"Paige Murney (ENG, 21 Jan 1995)",Paige Murney,Paige,Murney,Women,England,ENG,21-Jan-95,,24-223,24,Great Britain,GBR,Europe,,0,Madrid,Spain,Europe,18,18,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Lightweight,Women,Seniors,,9,,No,Marija Malencia (CRO),Marija Malencia,Marija,Malencia,Women,Croatia,CRO,,,,,Croatia,CRO,Europe,,0,Madrid,Spain,Europe,18,18,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Lightweight,Women,Seniors,,9,,No,Dominika Ciklova (CZE),Dominika Ciklova,Dominika,Ciklova,Women,Czech Republic,CZE,,,,,Czech Republic,CZE,Europe,,0,Madrid,Spain,Europe,18,18,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Lightweight,Women,Seniors,,17,,No,Kata Pribojszki (HUN),Kata Pribojszki,Kata,Pribojszki,Women,Hungary,HUN,,,,,Hungary,HUN,Europe,,0,Madrid,Spain,Europe,18,18,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Lightweight,Women,Seniors,,17,,No,Melissa Noemi Gonzalez Tudge (ESP),Melissa Noemi Gonzalez Tudge,Melissa Noemi,Gonzalez Tudge,Women,Spain,ESP,,,,,Spain,ESP,Europe,,0,Madrid,Spain,Europe,18,18,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Women,Seniors,,1,G,No,"Aoife O'Rourke (IRL, 02 Jul 1997)",Aoife O'Rourke,Aoife,O'Rourke,Women,Ireland,IRL,02-Jul-97,,22-061,22,Ireland,IRL,Europe,,0,Madrid,Spain,Europe,10,10,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Women,Seniors,,2,S,No,"Elzbieta Wojcik (POL, 14 Jan 1996)",Elzbieta Wojcik,Elzbieta,Wojcik,Women,Poland,POL,14-Jan-96,,23-230,23,Poland,POL,Europe,,0,Madrid,Spain,Europe,10,10,1,8,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Women,Seniors,,3,B,No,"Love Holgersson (SWE, 21 Jul 1993)",Love Holgersson,Love,Holgersson,Women,Sweden,SWE,21-Jul-93,,26-042,26,Sweden,SWE,Europe,,0,Madrid,Spain,Europe,10,10,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Women,Seniors,,3,B,No,"Anastasia Shamonova (RUS, 28 Apr 2000)",Anastasia Shamonova,Anastasia,Shamonova,Women,Russia,RUS,28-Apr-00,,19-126,19,Russia,RUS,Europe,,0,Madrid,Spain,Europe,10,10,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Women,Seniors,,5,,No,"Sennur Demir (TUR, 10 Aug 1982)",Sennur Demir,Sennur,Demir,Women,Turkey,TUR,10-Aug-82,,37-022,37,Turkey,TUR,Europe,,0,Madrid,Spain,Europe,10,10,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Women,Seniors,,5,,No,"Milena Matovic (SRB, 07 Aug 1996)",Milena Matovic,Milena,Matovic,Women,Serbia,SRB,07-Aug-96,,23-025,23,Serbia,SRB,Europe,,0,Madrid,Spain,Europe,10,10,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Women,Seniors,,5,,No,"Davina Michel (FRA, 29 Dec 1997)",Davina Michel,Davina,Michel,Women,France,FRA,29-Dec-97,,21-246,21,France,FRA,Europe,,0,Madrid,Spain,Europe,10,10,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Women,Seniors,,5,,No,Tetiana Petrovich (UKR),Tetiana Petrovich,Tetiana,Petrovich,Women,Ukraine,UKR,,,,,Ukraine,UKR,Europe,,0,Madrid,Spain,Europe,10,10,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Women,Seniors,,9,,No,"Timea Nagy (HUN, 08 Feb 1988)",Timea Nagy,Timea,Nagy,Women,Hungary,HUN,08-Feb-88,,31-205,31,Hungary,HUN,Europe,,0,Madrid,Spain,Europe,10,10,1,21,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Middleweight,Women,Seniors,,9,,No,"Kerry Davis (GBR, 31 Mar 1997)",Kerry Davis,Kerry,Davis,Women,England,GBR,31-Mar-97,,22-154,22,Great Britain,GBR,Europe,,0,Madrid,Spain,Europe,10,10,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Women,Seniors,,1,G,No,"Darima Sandakova (RUS, 12 Jul 1996)",Darima Sandakova,Darima,Sandakova,Women,Russia,RUS,12-Jul-96,,23-051,23,Russia,RUS,Europe,,0,Madrid,Spain,Europe,17,16,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Women,Seniors,,2,S,No,"Angela Carini (ITA, 06 Oct 1998)",Angela Carini,Angela,Carini,Women,Italy,ITA,06-Oct-98,,20-330,20,Italy,ITA,Europe,,0,Madrid,Spain,Europe,17,16,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Women,Seniors,,3,B,No,"Busenaz Surmeneli (TUR, 26 May 1998)",Busenaz Surmeneli,Busenaz,Surmeneli,Women,Turkey,TUR,26-May-98,,21-098,21,Turkey,TUR,Europe,,0,Madrid,Spain,Europe,17,16,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Women,Seniors,,3,B,No,"Rosie Eccles (WAL, 23 Jul 1996)",Rosie Eccles,Rosie,Eccles,Women,Wales,WAL,23-Jul-96,,23-040,23,Great Britain,GBR,Europe,,0,Madrid,Spain,Europe,17,16,1,20,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Women,Seniors,,5,,No,"Martina Schmoranzova (CZE, 12 Apr 1987)",Martina Schmoranzova,Martina,Schmoranzova,Women,Czech Republic,CZE,12-Apr-87,,32-142,32,Czech Republic,CZE,Europe,,0,Madrid,Spain,Europe,17,16,1,17,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Women,Seniors,,5,,No,"Christina Desmond (IRL, 12 Apr 1996)",Christina Desmond,Christina,Desmond,Women,Ireland,IRL,12-Apr-96,,23-142,23,Ireland,IRL,Europe,,0,Madrid,Spain,Europe,17,16,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Women,Seniors,,5,,No,"Sandy Ryan (ENG, 16 Sep 1993)",Sandy Ryan,Sandy,Ryan,Women,England,ENG,16-Sep-93,,25-350,25,Great Britain,GBR,Europe,,0,Madrid,Spain,Europe,17,16,1,,2,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Women,Seniors,,5,,No,"Anna Lysenko (UKR, 22 Dec 1991)",Anna Lysenko,Anna,Lysenko,Women,Ukraine,UKR,22-Dec-91,,27-253,27,Ukraine,UKR,Europe,,0,Madrid,Spain,Europe,17,16,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Women,Seniors,,9,,No,"Yvonne Rasmussen (DEN, 03 Apr 1981)",Yvonne Rasmussen,Yvonne,Rasmussen,Women,Denmark,DEN,03-Apr-81,,38-151,38,Denmark,DEN,Europe,,0,Madrid,Spain,Europe,17,16,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Women,Seniors,,9,,No,"Vivien Budai (HUN, 10 Mar 1999)",Vivien Budai,Vivien,Budai,Women,Hungary,HUN,10-Mar-99,,20-175,20,Hungary,HUN,Europe,,0,Madrid,Spain,Europe,17,16,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Women,Seniors,,9,,No,"Madeleine Angelsen (NOR, 1998)",Madeleine Angelsen,Madeleine,Angelsen,Women,Norway,NOR,,1998,,,Norway,NOR,Europe,,0,Madrid,Spain,Europe,17,16,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Women,Seniors,,9,,No,"Melis Nezhdetova Yonuzova (BUL, 30 May 1999)",Melis Nezhdetova Yonuzova,Melis Nezhdetova,Yonuzova,Women,Bulgaria,BUL,30-May-99,,20-094,20,Bulgaria,BUL,Europe,,0,Madrid,Spain,Europe,17,16,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Women,Seniors,,9,,No,"Patricia Martin Cabrera (ESP, 14 Nov 1989)",Patricia Martin Cabrera,Patricia,Martin Cabrera,Women,Spain,ESP,14-Nov-89,,29-291,29,Spain,ESP,Europe,,0,Madrid,Spain,Europe,17,16,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Women,Seniors,,9,,No,"Emilie Sonvico (FRA, 16 Apr 1989)",Emilie Sonvico,Emilie,Sonvico,Women,France,FRA,16-Apr-89,,30-138,30,France,FRA,Europe,,0,Madrid,Spain,Europe,17,16,1,23,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Women,Seniors,,9,,No,"Karolina Koszewska (POL, 07 Jan 1982)",Karolina Koszewska,Karolina,Koszewska,Women,Poland,POL,07-Jan-82,,37-237,37,Poland,POL,Europe,,0,Madrid,Spain,Europe,17,16,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Women,Seniors,,9,,No,Leonie Van Leeuwen (NED),Leonie Van Leeuwen,Leonie,Van Leeuwen,Women,Netherlands,NED,,,,,Netherlands,NED,Europe,,0,Madrid,Spain,Europe,17,16,1,,1,Yes
01-Sep-19,2019,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Women,Seniors,,17,,No,"Alina Veber (BLR, 29 Sep 1994)",Alina Veber,Alina,Veber,Women,Belarus,BLR,29-Sep-94,,24-337,24,Belarus,BLR,Europe,,0,Madrid,Spain,Europe,17,16,1,,1,Yes
30-Jun-19,2019,European Games,Continental Championships/European Championships/European Games,European Championships/European Games,Boxing,Bantamweight,Men,Seniors,,1,G,No,"Kurt Walker (NIR, 07 Mar 1995)",Kurt Walker,Kurt,Walker,Men,Ireland,NIR,07-Mar-95,,24-115,24,Ireland,IRL,Europe,,0,Minsk,Belarus,Europe,22,22,1,18,1,
30-Jun-19,2019,European Games,Continental Championships/European Championships/European Games,European Championships/European Games,Boxing,Bantamweight,Men,Seniors,,2,S,No,"Mykola Butsenko (UKR, 25 Jun 1991)",Mykola Butsenko,Mykola,Butsenko,Men,Ukraine,UKR,25-Jun-91,,28-005,28,Ukraine,UKR,Europe,,0,Minsk,Belarus,Europe,22,22,1,11,1,
30-Jun-19,2019,European Games,Continental Championships/European Championships/European Games,European Championships/European Games,Boxing,Bantamweight,Men,Seniors,,3,B,No,"Peter McGrail (ENG, 31 May 1996)",Peter McGrail,Peter,McGrail,Men,Great Britain,ENG,31-May-96,,23-030,23,Great Britain,GBR,Europe,,0,Minsk,Belarus,Europe,22,22,1,2,1,
30-Jun-19,2019,European Games,Continental Championships/European Championships/European Games,European Championships/European Games,Boxing,Bantamweight,Men,Seniors,,3,B,No,"Sharafa Raman (GER, 22 Apr 1983)",Sharafa Raman,Sharafa,Raman,Men,Germany,GER,22-Apr-83,,36-069,36,Germany,GER,Europe,,0,Minsk,Belarus,Europe,22,22,1,,1,
30-Jun-19,2019,European Games,Continental Championships/European Championships/European Games,European Championships/European Games,Boxing,Bantamweight,Men,Seniors,,5,,No,"Samuel Kistohurry (FRA, 01 Feb 1995)",Samuel Kistohurry,Samuel,Kistohurry,Men,France,FRA,01-Feb-95,,24-149,24,France,FRA,Europe,,0,Minsk,Belarus,Europe,22,22,1,,1,
30-Jun-19,2019,European Games,Continental Championships/European Championships/European Games,European Championships/European Games,Boxing,Bantamweight,Men,Seniors,,5,,No,"Krenar Zeneli (ALB, 02 May 1996)",Krenar Zeneli,Krenar,Zeneli,Men,Albania,ALB,02-May-96,,23-059,23,Albania,ALB,Europe,,0,Minsk,Belarus,Europe,22,22,1,,1,
30-Jun-19,2019,European Games,Continental Championships/European Championships/European Games,European Championships/European Games,Boxing,Bantamweight,Men,Seniors,,5,,No,"Nikolay Shakh (BLR, 12 Apr 1997)",Nikolay Shakh,Nikolay,Shakh,Men,Belarus,BLR,12-Apr-97,,22-079,22,Belarus,BLR,Europe,,0,Minsk,Belarus,Europe,22,22,1,,1,
